    0.00000E+00    0.00000E+00    0.57133E+02    0.17569E+01
    0.00000E+00   -0.62800E+00    0.51984E+02    0.17159E+01
    0.00000E+00   -0.13135E+01    0.56148E+02    0.17493E+01
    0.00000E+00   -0.20825E+01    0.61652E+02    0.17899E+01
    0.00000E+00   -0.29450E+01    0.64187E+02    0.18075E+01
    0.00000E+00   -0.39130E+01    0.62398E+02    0.17952E+01
    0.00000E+00   -0.49990E+01    0.67352E+02    0.18283E+01
    0.00000E+00   -0.62170E+01    0.67278E+02    0.18279E+01
    0.00000E+00   -0.75835E+01    0.74323E+02    0.18711E+01
    0.00000E+00   -0.91170E+01    0.93884E+02    0.19726E+01
    0.00000E+00   -0.10837E+02    0.90971E+02    0.19589E+01
    0.00000E+00   -0.12766E+02    0.87857E+02    0.19438E+01
    0.00000E+00   -0.14930E+02    0.75449E+02    0.18777E+01
    0.00000E+00   -0.17359E+02    0.75630E+02    0.18787E+01
    0.00000E+00   -0.20000E+02    0.12382E+03    0.20928E+01
    0.12060E+01    0.00000E+00    0.59907E+02    0.17775E+01
    0.12060E+01   -0.62800E+00    0.49505E+02    0.16946E+01
    0.12060E+01   -0.13135E+01    0.62545E+02    0.17962E+01
    0.12060E+01   -0.20825E+01    0.68910E+02    0.18383E+01
    0.12060E+01   -0.29450E+01    0.63290E+02    0.18013E+01
    0.12060E+01   -0.39130E+01    0.59124E+02    0.17718E+01
    0.12060E+01   -0.49990E+01    0.64383E+02    0.18088E+01
    0.12060E+01   -0.62170E+01    0.72404E+02    0.18598E+01
    0.12060E+01   -0.75835E+01    0.67487E+02    0.18292E+01
    0.12060E+01   -0.91170E+01    0.88811E+02    0.19485E+01
    0.12060E+01   -0.10837E+02    0.83801E+02    0.19232E+01
    0.12060E+01   -0.12766E+02    0.86219E+02    0.19356E+01
    0.12060E+01   -0.14930E+02    0.69524E+02    0.18421E+01
    0.12060E+01   -0.17359E+02    0.79153E+02    0.18985E+01
    0.12060E+01   -0.20000E+02    0.12269E+03    0.20888E+01
    0.24120E+01    0.00000E+00    0.63512E+02    0.18029E+01
    0.24120E+01   -0.62800E+00    0.53656E+02    0.17296E+01
    0.24120E+01   -0.13135E+01    0.58076E+02    0.17640E+01
    0.24120E+01   -0.20825E+01    0.65204E+02    0.18143E+01
    0.24120E+01   -0.29450E+01    0.61213E+02    0.17868E+01
    0.24120E+01   -0.39130E+01    0.60228E+02    0.17798E+01
    0.24120E+01   -0.49990E+01    0.63684E+02    0.18040E+01
    0.24120E+01   -0.62170E+01    0.70212E+02    0.18464E+01
    0.24120E+01   -0.75835E+01    0.72020E+02    0.18575E+01
    0.24120E+01   -0.91170E+01    0.91452E+02    0.19612E+01
    0.24120E+01   -0.10837E+02    0.81363E+02    0.19104E+01
    0.24120E+01   -0.12766E+02    0.90083E+02    0.19546E+01
    0.24120E+01   -0.14930E+02    0.68715E+02    0.18370E+01
    0.24120E+01   -0.17359E+02    0.81291E+02    0.19100E+01
    0.24120E+01   -0.20000E+02    0.12118E+03    0.20834E+01
