        3649
   59     10     14      2      6   -0.3751499009E+00       68.39871
   60     14     18      2      6   -0.1012065640E+00       73.68892
   61     18     22      2      6   -0.4616924227E-01       84.00514
   62     22     26      2      6   -0.2368337116E-01       86.16888
   63      9     12      3      6   -0.4767873348E+00       65.30003
   64     12     15      3      6   -0.1297783934E+00       70.91571
   65     15     18      3      6   -0.5610360263E-01       76.58723
   66     18     21      3      6   -0.3094436268E-01       84.45884
   67      8     10      4      6   -0.6787498117E+00       62.29317
   68     10     12      4      6   -0.1864068896E+00       68.03155
   69     12     14      4      6   -0.7868998220E-01       71.68287
   70     14     16      4      6   -0.4015634478E-01       73.11238
   71     16     18      4      6   -0.2484814850E-01       79.14402
   72      7      8      5      6   -0.1445208695E+01       68.13927
   73      8      9      5      6   -0.3399033895E+00       62.60078
   74      9     10      5      6   -0.1408323597E+00       64.43416
   75     10     11      5      6   -0.7551676394E-01       68.96513
   76     11     12      5      6   -0.4369958272E-01       69.74617
   77     12     13      5      6   -0.2854978225E-01       72.84893
   78     13     14      5      6   -0.1937700222E-01       74.12732
   79     13     19      1      7   -0.2659912100E+00       72.64520
   80     19     25      1      7   -0.7727835647E-01       84.35951
   81     25     31      1      7   -0.3022669636E-01       82.47140
   82     12     17      2      7   -0.3118362602E+00       71.00613
   83     17     22      2      7   -0.9107739348E-01       82.86664
   84     22     27      2      7   -0.3836948985E-01       87.24755
   85     11     15      3      7   -0.3756692821E+00       68.49341
   86     15     19      3      7   -0.1068609972E+00       77.80594
   87     19     23      3      7   -0.4731143823E-01       86.08337
   88     23     27      3      7   -0.2451629269E-01       89.19258
   89     10     13      4      7   -0.4849975660E+00       66.44510
   90     13     16      4      7   -0.1312540080E+00       71.72204
   91     16     19      4      7   -0.5892331227E-01       80.43643
   92     19     22      4      7   -0.3192570180E-01       87.13729
   93      9     11      5      7   -0.6754317331E+00       61.98865
   94     11     13      5      7   -0.1857328327E+00       67.78554
   95     13     15      5      7   -0.7820982346E-01       71.24547
   96     15     17      5      7   -0.4220772580E-01       76.84731
   97     17     19      5      7   -0.2617527097E-01       83.37104
   98      8      9      6      7   -0.1254356289E+01       59.14089
   99      9     10      6      7   -0.3205183343E+00       59.01626
  100     10     11      6      7   -0.1385642752E+00       63.43473
  101     11     12      6      7   -0.7081884559E-01       64.67479
  102     12     13      6      7   -0.4266462219E-01       68.09433
  103     13     14      6      7   -0.2733367936E-01       69.74586
  104     14     15      6      7   -0.1810105532E-01       69.24615
  105     15     22      1      8   -0.2473977986E+00       78.80500
  106     29     36      1      8   -0.2482256770E-01       79.01728
  107     14     20      2      8   -0.2771444854E+00       75.69128
  108     20     26      2      8   -0.8042856641E-01       87.79838
  109     26     32      2      8   -0.3069008936E-01       83.73574
  110     13     18      3      8   -0.3191087676E+00       72.66210
  111     18     23      3      8   -0.9517674442E-01       86.59643
  112     23     28      3      8   -0.3973087733E-01       90.34317
  113     12     16      4      8   -0.3849632973E+00       70.18793
  114     16     20      4      8   -0.1121136701E+00       81.63043
  115     20     24      4      8   -0.4909532858E-01       89.32917
  116     24     28      4      8   -0.2495391261E-01       90.78468
  117     11     14      5      8   -0.4905395743E+00       67.20436
  118     14     17      5      8   -0.1345588984E+00       73.52796
  119     17     20      5      8   -0.6186426967E-01       84.45114
  120     20     23      5      8   -0.3279488242E-01       89.50961
  121     10     12      6      8   -0.6909573700E+00       63.44296
  122     12     14      6      8   -0.1878978567E+00       68.57569
  123     14     16      6      8   -0.7821911361E-01       71.25394
  124     16     18      6      8   -0.4310931925E-01       78.48884
  125     18     20      6      8   -0.2724300632E-01       86.77190
  126      9     10      7      8   -0.1306370663E+01       61.58244
  127     10     11      7      8   -0.3413777445E+00       62.90030
  128     11     12      7      8   -0.1401965048E+00       64.18196
  129     12     13      7      8   -0.7424526225E-01       67.80394
  130     13     14      7      8   -0.4365429291E-01       69.67388
  131     14     15      7      8   -0.2720308010E-01       69.41262
  132     15     16      7      8   -0.1939909852E-01       74.21185
  133     17     25      1      9   -0.2280917634E+00       83.01858
  134     25     33      1      9   -0.5711350710E-01       83.11227
  135     33     41      1      9   -0.2182425572E-01       79.39406
  136     16     23      2      9   -0.2539152593E+00       80.88104
  137     30     37      2      9   -0.2520905551E-01       80.24758
  138     15     21      3      9   -0.2839290785E+00       77.54423
  139     21     27      3      9   -0.8182301988E-01       89.31701
  140     27     33      3      9   -0.3028292623E-01       82.63315
  141     14     19      4      9   -0.3202468084E+00       72.92124
  142     19     24      4      9   -0.9617728652E-01       87.50677
  143     24     29      4      9   -0.3915825543E-01       89.04110
  144     13     17      5      9   -0.3794051014E+00       69.17454
  145     17     21      5      9   -0.1136057062E+00       82.71679
  146     21     25      5      9   -0.4984188193E-01       90.68753
  147     25     29      5      9   -0.2458650298E-01       89.44801
  148     12     15      6      9   -0.4766321654E+00       65.29903
  149     15     18      6      9   -0.1349349892E+00       73.73347
  150     18     21      6      9   -0.6194612395E-01       84.56288
  151     21     24      6      9   -0.3300887857E-01       90.09368
  152     11     13      7      9   -0.6613668823E+00       60.72599
  153     13     15      7      9   -0.1799985802E+00       65.69275
  154     15     17      7      9   -0.7898897195E-01       71.95524
  155     17     19      7      9   -0.4365506861E-01       79.48248
  156     19     21      7      9   -0.2662252133E-01       84.79559
  157     10     11      8      9   -0.1238074244E+01       58.41629
  158     11     12      8      9   -0.3126361492E+00       57.60454
  159     12     13      8      9   -0.1342889661E+00       61.47749
  160     13     14      8      9   -0.6943811150E-01       63.41385
  161     14     15      8      9   -0.3970309571E-01       63.36763
  162     15     16      8      9   -0.2661944635E-01       67.92340
  163     16     17      8      9   -0.1872057493E-01       71.61614
  164     19     28      1     10   -0.2094429283E+00       85.73779
  165     28     37      1     10   -0.4858933801E-01       79.54271
  166     37     46      1     10   -0.1937656391E-01       79.29062
  167     18     26      2     10   -0.2344785868E+00       85.33324
  168     26     34      2     10   -0.5711448236E-01       83.10651
  169     34     42      2     10   -0.2215628067E-01       80.59583
  170     17     24      3     10   -0.2595234109E+00       82.65643
  171     31     38      3     10   -0.2531667575E-01       80.58321
  172     16     22      4     10   -0.2899558265E+00       79.17790
  173     22     28      4     10   -0.8204887763E-01       89.55324
  174     28     34      4     10   -0.2984060737E-01       81.41799
  175     15     20      5     10   -0.3277881437E+00       74.62451
  176     20     25      5     10   -0.9687679870E-01       88.13105
  177     25     30      5     10   -0.3869246288E-01       87.97131
  178     14     18      6     10   -0.3734930216E+00       68.08077
  179     18     22      6     10   -0.1153382947E+00       83.96379
  180     22     26      6     10   -0.4928767874E-01       89.66560
  181     26     30      6     10   -0.2379681082E-01       86.56293
  182     13     16      7     10   -0.4661453295E+00       63.84252
  183     16     19      7     10   -0.1370909672E+00       74.89433
  184     19     22      7     10   -0.6201584525E-01       84.64100
  185     22     25      7     10   -0.3271775208E-01       89.28243
  186     12     14      8     10   -0.6524746625E+00       59.88173
  187     14     16      8     10   -0.1738506074E+00       63.42708
  188     16     18      8     10   -0.7831398129E-01       71.31880
  189     18     20      8     10   -0.4421050215E-01       80.47124
  190     20     22      8     10   -0.2640274115E-01       84.07320
  191     11     12      9     10   -0.1184371972E+01       55.83141
  192     12     13      9     10   -0.3161474459E+00       58.21146
  193     13     14      9     10   -0.1326001390E+00       60.66772
  194     14     15      9     10   -0.6660479756E-01       60.79234
  195     15     16      9     10   -0.4092326781E-01       65.28035
  196     16     17      9     10   -0.2715608510E-01       69.25716
  197     17     18      9     10   -0.1886665080E-01       72.13891
  198     21     31      1     11   -0.1918894962E+00       87.27272
  199     31     41      1     11   -0.4377729654E-01       79.62543
  200     20     29      2     11   -0.2137258307E+00       87.49104
  201     29     38      2     11   -0.4957186578E-01       81.15114
  202     38     47      2     11   -0.1973092210E-01       80.74069
  203     19     27      3     11   -0.2391875368E+00       87.04508
  204     27     35      3     11   -0.5714981621E-01       83.16510
  205     35     43      3     11   -0.2244034011E-01       81.62627
  206     18     25      4     11   -0.2684795185E+00       85.50889
  207     32     39      4     11   -0.2582574096E-01       82.20357
  208     17     23      5     11   -0.2986395125E+00       81.54914
  209     23     29      5     11   -0.8318333247E-01       90.79145
  210     29     35      5     11   -0.3020567940E-01       82.41406
  211     16     21      6     11   -0.3362372135E+00       76.54803
  212     21     26      6     11   -0.9896935338E-01       90.03469
  213     26     31      6     11   -0.3823895261E-01       86.94021
  214     15     19      7     11   -0.3887916535E+00       70.86942
  215     19     23      7     11   -0.1169814019E+00       85.15994
  216     23     27      7     11   -0.5037840401E-01       91.64347
  217     27     31      7     11   -0.2354663218E-01       85.66486
  218     14     17      8     11   -0.4686360260E+00       64.18364
  219     17     20      8     11   -0.1413658268E+00       77.22973
  220     20     23      8     11   -0.6261453365E-01       85.45811
  221     23     26      8     11   -0.3343913697E-01       91.25100
  222     13     15      9     11   -0.6632863484E+00       60.87399
  223     15     17      9     11   -0.1833204647E+00       66.88203
  224     17     19      9     11   -0.8282714829E-01       75.42884
  225     19     21      9     11   -0.4529164280E-01       82.43911
  226     21     23      9     11   -0.2761979075E-01       87.94860
  227     12     13     10     11   -0.1259573862E+01       59.38689
  228     13     14     10     11   -0.3304137650E+00       60.85306
  229     14     15     10     11   -0.1336676468E+00       61.17327
  230     15     16     10     11   -0.7162546305E-01       65.39476
  231     16     17     10     11   -0.4361564872E-01       69.59753
  232     17     18     10     11   -0.2856722792E-01       72.88033
  233     18     19     10     11   -0.2095053394E-01       80.13434
  234     23     34      1     12   -0.1726455262E+00       86.36708
  235     34     45      1     12   -0.4033786961E-01       80.70279
  236     22     32      2     12   -0.1920369664E+00       87.33979
  237     32     42      2     12   -0.4459425103E-01       81.11137
  238     21     30      3     12   -0.2158519843E+00       88.36141
  239     30     39      3     12   -0.4980197325E-01       81.52784
  240     39     48      3     12   -0.1993451461E-01       81.57381
  241     20     28      4     12   -0.2410059874E+00       87.70685
  242     28     36      4     12   -0.5656610596E-01       82.31568
  243     36     44      4     12   -0.2242454044E-01       81.56880
  244     19     26      5     12   -0.2701515798E+00       86.04143
  245     33     40      5     12   -0.2598570120E-01       82.71272
  246     18     24      6     12   -0.3038998436E+00       82.98558
  247     24     30      6     12   -0.8138580437E-01       88.82952
  248     30     36      6     12   -0.3014639676E-01       82.25231
  249     17     22      7     12   -0.3411020736E+00       77.65557
  250     22     27      7     12   -0.9863234643E-01       89.72377
  251     27     32      7     12   -0.3719828984E-01       84.58438
  252     16     20      8     12   -0.3923050158E+00       71.50984
  253     20     24      8     12   -0.1174173854E+00       85.47733
  254     24     28      8     12   -0.4953936087E-01       90.11716
  255     28     32      8     12   -0.2257296054E-01       82.12256
  256     15     18      9     12   -0.4738530754E+00       64.89816
  257     18     21      9     12   -0.1445113639E+00       78.94818
  258     21     24      9     12   -0.6443347717E-01       87.94065
  259     24     27      9     12   -0.3319341045E-01       90.57126
  260     14     16     10     12   -0.6413676233E+00       58.86748
  261     16     18     10     12   -0.1842377285E+00       67.22482
  262     18     20     10     12   -0.8554280390E-01       77.91284
  263     20     22     10     12   -0.4592384994E-01       83.60255
  264     22     24     10     12   -0.2788859454E-01       88.81879
  265     13     14     11     12   -0.1197735169E+01       56.47129
  266     14     15     11     12   -0.3050306333E+00       56.17819
  267     15     16     11     12   -0.1310438802E+00       59.97250
  268     16     17     11     12   -0.6996696034E-01       63.88053
  269     17     18     11     12   -0.4208789151E-01       67.15969
  270     18     19     11     12   -0.2910890262E-01       74.26224
  271     19     20     11     12   -0.2028312586E-01       77.58155
  272     25     37      1     13   -0.1547220810E+00       84.43321
  273     37     49      1     13   -0.3690618065E-01       80.54823
  274     24     35      2     13   -0.1719276325E+00       86.00795
  275     35     46      2     13   -0.4077860160E-01       81.58454
  276     23     33      3     13   -0.1927738433E+00       87.67493
  277     33     43      3     13   -0.4506559599E-01       81.96671
  278     22     31      4     13   -0.2154152394E+00       88.18262
  279     31     40      4     13   -0.4974887494E-01       81.44092
  280     40     49      4     13   -0.2021365058E-01       82.71605
  281     21     29      5     13   -0.2433323146E+00       88.55345
  282     29     37      5     13   -0.5664329716E-01       82.42801
  283     37     45      5     13   -0.2263455684E-01       82.33273
  284     20     27      6     13   -0.2711212065E+00       86.34812
  285     34     41      6     13   -0.2590068839E-01       82.44212
  286     19     25      7     13   -0.3055823076E+00       83.44500
  287     25     31      7     13   -0.8039558035E-01       87.74873
  288     31     37      7     13   -0.2995830425E-01       81.73911
  289     18     23      8     13   -0.3471105477E+00       79.02347
  290     23     28      8     13   -0.9921507929E-01       90.25387
  291     28     33      8     13   -0.3599350316E-01       81.84484
  292     17     21      9     13   -0.3984981833E+00       72.63874
  293     21     25      9     13   -0.1199514282E+00       87.32205
  294     25     29      9     13   -0.4895250151E-01       89.04960
  295     29     33      9     13   -0.2248472713E-01       81.80155
  296     16     19     10     13   -0.4823895506E+00       66.07111
  297     19     22     10     13   -0.1462308670E+00       79.89400
  298     22     25     10     13   -0.6461784331E-01       88.20051
  299     25     28     10     13   -0.3324499428E-01       90.72121
  300     15     17     11     13   -0.6435020235E+00       59.06338
  301     17     19     11     13   -0.1861418356E+00       67.91959
  302     19     21     11     13   -0.8423755656E-01       76.72401
  303     21     23     11     13   -0.4614360300E-01       84.00260
  304     23     25     11     13   -0.2811999696E-01       89.55575
  305     14     15     12     13   -0.1167897712E+01       55.06450
  306     15     16     12     13   -0.3093438389E+00       56.97256
  307     16     17     12     13   -0.1331473441E+00       60.93516
  308     17     18     12     13   -0.7030036722E-01       64.18493
  309     18     19     12     13   -0.4464467427E-01       71.23955
  310     19     20     12     13   -0.2941914215E-01       75.05372
  311     20     21     12     13   -0.2010086551E-01       76.88442
  312     27     40      1     14   -0.1387147760E+00       82.00892
  313     26     38      2     14   -0.1536995542E+00       83.87521
  314     38     50      2     14   -0.3729990315E-01       81.40754
  315     25     36      3     14   -0.1707539211E+00       85.42080
  316     36     47      3     14   -0.4069179820E-01       81.41088
  317     24     34      4     14   -0.1903313326E+00       86.56406
  318     34     44      4     14   -0.4512715662E-01       82.07868
  319     23     32      5     14   -0.2151911333E+00       88.09088
  320     32     41      5     14   -0.5012848236E-01       82.06235
  321     41     50      5     14   -0.2034222661E-01       83.24220
  322     22     30      6     14   -0.2407739862E+00       87.62242
  323     30     38      6     14   -0.5634107441E-01       81.98821
  324     38     46      6     14   -0.2249930037E-01       81.84074
  325     21     28      7     14   -0.2739538206E+00       87.25026
  326     35     42      7     14   -0.2580050318E-01       82.12323
  327     20     26      8     14   -0.3063394730E+00       83.65176
  328     26     32      8     14   -0.7818210329E-01       85.33280
  329     32     38      8     14   -0.3004016714E-01       81.96247
  330     19     24      9     14   -0.3501583421E+00       79.71733
  331     24     29      9     14   -0.9737577459E-01       88.58069
  332     29     34      9     14   -0.3589433698E-01       81.61935
  333     18     22     10     14   -0.4088529778E+00       74.52945
  334     22     26     10     14   -0.1199088690E+00       87.29635
  335     26     30     10     14   -0.4778062759E-01       86.92393
  336     30     34     10     14   -0.2242750574E-01       81.59958
  337     17     20     11     14   -0.4858443085E+00       66.54430
  338     20     23     11     14   -0.1452950558E+00       79.38272
  339     23     26     11     14   -0.6499074662E-01       88.70951
  340     26     29     11     14   -0.3196859767E-01       87.23809
  341     16     18     12     14   -0.6463152406E+00       59.32159
  342     18     20     12     14   -0.1921095997E+00       70.09712
  343     20     22     12     14   -0.8527672432E-01       77.67049
  344     22     24     12     14   -0.4640396373E-01       84.47658
  345     24     26     12     14   -0.2771313150E-01       88.25998
  346     15     16     13     14   -0.1183222645E+01       55.78705
  347     16     17     13     14   -0.3109131077E+00       57.26158
  348     17     18     13     14   -0.1319544216E+00       60.38921
  349     18     19     13     14   -0.7342994025E-01       67.04226
  350     19     20     13     14   -0.4461584300E-01       71.19354
  351     20     21     13     14   -0.2883010664E-01       73.55098
  352     21     22     13     14   -0.2104211014E-01       80.48461
  353     29     43      1     15   -0.1260202121E+00       80.23118
  354     28     41      2     15   -0.1366733029E+00       80.80199
  355     27     39      3     15   -0.1509491022E+00       82.38066
  356     39     51      3     15   -0.3736535000E-01       81.55038
  357     26     37      4     15   -0.1675473277E+00       83.81668
  358     37     48      4     15   -0.4060883962E-01       81.24491
  359     25     35      5     15   -0.1871174769E+00       85.10237
  360     35     45      5     15   -0.4498611917E-01       81.82215
  361     24     33      6     15   -0.2096087146E+00       85.80566
  362     33     42      6     15   -0.4988377052E-01       81.66175
  363     42     51      6     15   -0.2014279811E-01       82.42612
  364     23     31      7     15   -0.2390885757E+00       87.00907
  365     31     39      7     15   -0.5547758688E-01       80.73165
  366     39     47      7     15   -0.2234287780E-01       81.27176
  367     22     29      8     15   -0.2691599364E+00       85.72348
  368     36     43      8     15   -0.2527581418E-01       80.44993
  369     21     27      9     15   -0.3084436589E+00       84.22392
  370     27     33      9     15   -0.7576428943E-01       82.70337
  371     33     39      9     15   -0.2993658307E-01       81.67985
  372     20     25     10     15   -0.3495303828E+00       79.57712
  373     25     30     10     15   -0.9498145799E-01       86.40681
  374     30     35     10     15   -0.3548991971E-01       80.70427
  375     19     23     11     15   -0.4039157298E+00       73.62944
  376     23     27     11     15   -0.1193555988E+00       86.88830
  377     27     31     11     15   -0.4580794065E-01       83.34775
  378     31     35     11     15   -0.2182771740E-01       79.41733
  379     18     21     12     15   -0.4896039763E+00       67.05925
  380     21     24     12     15   -0.1474476735E+00       80.55881
  381     24     27     12     15   -0.6336909774E-01       86.48796
  382     27     30     12     15   -0.3051368572E-01       83.28336
  383     17     19     13     15   -0.6386481791E+00       58.61788
  384     19     21     13     15   -0.1882389466E+00       68.68479
  385     21     23     13     15   -0.8529562359E-01       77.68770
  386     23     25     13     15   -0.4652809996E-01       84.70257
  387     25     27     13     15   -0.2706282761E-01       86.17508
  388     16     17     14     15   -0.1160770030E+01       54.72844
  389     17     18     14     15   -0.2994934098E+00       55.15838
  390     18     19     14     15   -0.1337704075E+00       61.22030
  391     19     20     14     15   -0.7186264517E-01       65.61131
  392     20     21     14     15   -0.4293035182E-01       68.50400
  393     21     22     14     15   -0.2961122752E-01       75.54377
  394     22     23     14     15   -0.1989833850E-01       76.10977
  395     31     46      1     16   -0.1175395785E+00       80.17495
  396     30     44      2     16   -0.1267906287E+00       80.72167
  397     29     42      3     16   -0.1370745065E+00       81.03919
  398     28     40      4     16   -0.1489696185E+00       81.30036
  399     40     52      4     16   -0.3771207347E-01       82.30711
  400     27     38      5     16   -0.1657598208E+00       82.92950
  401     38     49      5     16   -0.4070898371E-01       81.44526
  402     26     36      6     16   -0.1848395272E+00       84.06635
  403     36     46      6     16   -0.4467893478E-01       81.26344
  404     25     34      7     16   -0.2079431338E+00       85.12383
  405     34     43      7     16   -0.4980421085E-01       81.52931
  406     43     52      7     16   -0.2018183700E-01       82.59142
  407     24     32      8     16   -0.2357953133E+00       85.81058
  408     32     40      8     16   -0.5561867050E-01       80.93696
  409     40     48      8     16   -0.2243217711E-01       81.59658
  410     23     30      9     16   -0.2721761474E+00       86.68410
  411     37     44      9     16   -0.2535510751E-01       80.70231
  412     22     28     10     16   -0.3113079724E+00       85.00850
  413     28     34     10     16   -0.7431095295E-01       81.12020
  414     34     40     10     16   -0.2984819408E-01       81.44248
  415     21     26     11     16   -0.3592294422E+00       81.78529
  416     26     31     11     16   -0.9328705990E-01       84.86538
  417     31     36     11     16   -0.3530123879E-01       80.27521
  418     20     24     12     16   -0.4150882317E+00       75.66606
  419     24     28     12     16   -0.1193260687E+00       86.86681
  420     28     32     12     16   -0.4435692322E-01       80.70762
  421     32     36     12     16   -0.2225605568E-01       80.97578
  422     19     22     13     16   -0.5032927154E+00       68.93414
  423     22     25     13     16   -0.1496653814E+00       81.77047
  424     25     28     13     16   -0.6377975337E-01       87.04843
  425     28     31     13     16   -0.2968271452E-01       81.01533
  426     18     20     14     16   -0.6719061475E+00       61.67044
  427     20     22     14     16   -0.1955451906E+00       71.35070
  428     22     24     14     16   -0.8786235308E-01       80.02549
  429     24     26     14     16   -0.4693403259E-01       85.44155
  430     26     28     14     16   -0.2724113347E-01       86.74286
  431     17     18     15     16   -0.1231133119E+01       58.04595
  432     18     19     15     16   -0.3248762750E+00       59.83320
  433     19     20     15     16   -0.1413968199E+00       64.71055
  434     20     21     15     16   -0.7510218937E-01       68.56904
  435     21     22     15     16   -0.4790142187E-01       76.43634
  436     22     23     15     16   -0.3046269401E-01       77.71602
  437     23     24     15     16   -0.2231292896E-01       85.34541
  438     33     49      1     17   -0.1115431219E+00       81.15523
  439     32     47      2     17   -0.1190363997E+00       81.19594
  440     31     45      3     17   -0.1272138358E+00       80.99110
  441     30     43      4     17   -0.1375862504E+00       81.34065
  442     29     41      5     17   -0.1493984762E+00       81.53441
  443     41     53      5     17   -0.3789922853E-01       82.71557
  444     28     39      6     17   -0.1632083725E+00       81.65301
  445     39     50      6     17   -0.4096944748E-01       81.96636
  446     27     37      7     17   -0.1826638789E+00       83.08459
  447     37     47      7     17   -0.4474238579E-01       81.37884
  448     26     35      8     17   -0.2055861220E+00       84.15896
  449     35     44      8     17   -0.4972453570E-01       81.39888
  450     44     53      8     17   -0.2023966376E-01       82.82807
  451     25     33      9     17   -0.2346724073E+00       85.40194
  452     33     41      9     17   -0.5620554627E-01       81.79099
  453     41     49      9     17   -0.2255816748E-01       82.05487
  454     24     31     10     17   -0.2710011909E+00       86.31202
  455     38     45     10     17   -0.2552075614E-01       81.23280
  456     23     29     11     17   -0.3159768364E+00       86.28343
  457     29     35     11     17   -0.7424839025E-01       81.05190
  458     35     41     11     17   -0.2979358411E-01       81.29348
  459     22     27     12     17   -0.3647224238E+00       83.03300
  460     27     32     12     17   -0.9153650428E-01       83.28436
  461     32     37     12     17   -0.3579219357E-01       81.39164
  462     21     25     13     17   -0.4318200341E+00       78.71609
  463     25     29     13     17   -0.1189740952E+00       86.61058
  464     29     33     13     17   -0.4426108345E-01       80.53324
  465     33     37     13     17   -0.2253811061E-01       82.00200
  466     20     23     14     17   -0.5165997062E+00       70.75675
  467     23     26     14     17   -0.1559255437E+00       85.19074
  468     26     29     14     17   -0.6309194845E-01       86.10970
  469     29     32     14     17   -0.2962673567E-01       80.86254
  470     19     21     15     17   -0.6881753954E+00       63.16370
  471     21     23     15     17   -0.2066120332E+00       75.38878
  472     23     25     15     17   -0.9338427734E-01       85.05489
  473     25     27     15     17   -0.4847713826E-01       88.23730
  474     27     29     15     17   -0.2704794617E-01       86.15061
  475     18     19     16     17   -0.1288090730E+01       60.73141
  476     19     20     16     17   -0.3292308205E+00       60.63519
  477     20     21     16     17   -0.1424455657E+00       65.19051
  478     21     22     16     17   -0.8070939481E-01       73.68848
  479     22     23     16     17   -0.4753852256E-01       75.85726
  480     23     24     16     17   -0.3300032308E-01       84.18998
  481     24     25     16     17   -0.2235165276E-01       85.49352
  482     35     52      1     18   -0.1053056828E+00       81.40414
  483     34     50      2     18   -0.1124977224E+00       81.84976
  484     33     48      3     18   -0.1201199844E+00       81.93507
  485     32     46      4     18   -0.1285270586E+00       81.82717
  486     31     44      5     18   -0.1375924680E+00       81.34433
  487     30     42      6     18   -0.1495460935E+00       81.61497
  488     42     54      6     18   -0.3788037071E-01       82.67442
  489     29     40      7     18   -0.1631608557E+00       81.62924
  490     40     51      7     18   -0.4128649987E-01       82.60068
  491     28     38      8     18   -0.1798771479E+00       81.81705
  492     38     48      8     18   -0.4466829599E-01       81.24409
  493     27     36      9     18   -0.2037241449E+00       83.40539
  494     36     45      9     18   -0.4976727731E-01       81.46885
  495     45     54      9     18   -0.2017960207E-01       82.58227
  496     26     34     10     18   -0.2325744533E+00       84.64028
  497     34     42     10     18   -0.5640503268E-01       82.08377
  498     42     50     10     18   -0.2274508661E-01       82.73768
  499     25     32     11     18   -0.2690798422E+00       85.70009
  500     39     46     11     18   -0.2561785608E-01       81.54187
  501     24     30     12     18   -0.3148406587E+00       85.97317
  502     30     36     12     18   -0.7473963931E-01       81.58817
  503     36     42     12     18   -0.2967871456E-01       80.98005
  504     23     28     13     18   -0.3754554998E+00       85.47650
  505     28     33     13     18   -0.8940060474E-01       81.34102
  506     33     38     13     18   -0.3627014611E-01       82.47851
  507     22     26     14     18   -0.4401823104E+00       80.24044
  508     26     30     14     18   -0.1177873100E+00       85.74662
  509     30     34     14     18   -0.4457901004E-01       81.11171
  510     34     38     14     18   -0.2270230774E-01       82.59941
  511     21     24     15     18   -0.5443512601E+00       74.55778
  512     24     27     15     18   -0.1584423863E+00       86.55885
  513     27     30     15     18   -0.6251548896E-01       85.34012
  514     30     33     15     18   -0.2990003358E-01       81.60847
  515     20     22     16     18   -0.7046596085E+00       64.67669
  516     22     24     16     18   -0.2111559316E+00       77.04676
  517     24     26     16     18   -0.9422999315E-01       85.82517
  518     26     28     16     18   -0.4872375294E-01       88.68618
