    0.00000E+00    0.00000E+00    0.53292E+02    0.17267E+01
    0.00000E+00   -0.62800E+00    0.55982E+02    0.17481E+01
    0.00000E+00   -0.13135E+01    0.58853E+02    0.17698E+01
    0.00000E+00   -0.20825E+01    0.61487E+02    0.17888E+01
    0.00000E+00   -0.29450E+01    0.64314E+02    0.18083E+01
    0.00000E+00   -0.39130E+01    0.67418E+02    0.18288E+01
    0.00000E+00   -0.49990E+01    0.70730E+02    0.18496E+01
    0.00000E+00   -0.62170E+01    0.74047E+02    0.18695E+01
    0.00000E+00   -0.75835E+01    0.77162E+02    0.18874E+01
    0.00000E+00   -0.91170E+01    0.79897E+02    0.19025E+01
    0.00000E+00   -0.10837E+02    0.82175E+02    0.19147E+01
    0.00000E+00   -0.12766E+02    0.83963E+02    0.19241E+01
    0.00000E+00   -0.14930E+02    0.85287E+02    0.19309E+01
    0.00000E+00   -0.17359E+02    0.86205E+02    0.19355E+01
    0.00000E+00   -0.20000E+02    0.86787E+02    0.19385E+01
    0.12060E+01    0.00000E+00    0.50691E+02    0.17049E+01
    0.12060E+01   -0.62800E+00    0.52575E+02    0.17208E+01
    0.12060E+01   -0.13135E+01    0.55382E+02    0.17434E+01
    0.12060E+01   -0.20825E+01    0.57530E+02    0.17599E+01
    0.12060E+01   -0.29450E+01    0.60182E+02    0.17795E+01
    0.12060E+01   -0.39130E+01    0.63610E+02    0.18035E+01
    0.12060E+01   -0.49990E+01    0.67517E+02    0.18294E+01
    0.12060E+01   -0.62170E+01    0.71547E+02    0.18546E+01
    0.12060E+01   -0.75835E+01    0.75326E+02    0.18769E+01
    0.12060E+01   -0.91170E+01    0.78608E+02    0.18955E+01
    0.12060E+01   -0.10837E+02    0.81300E+02    0.19101E+01
    0.12060E+01   -0.12766E+02    0.83390E+02    0.19211E+01
    0.12060E+01   -0.14930E+02    0.84922E+02    0.19290E+01
    0.12060E+01   -0.17359E+02    0.85979E+02    0.19344E+01
    0.12060E+01   -0.20000E+02    0.86656E+02    0.19378E+01
    0.24120E+01    0.00000E+00    0.58310E+02    0.17657E+01
    0.24120E+01   -0.62800E+00    0.59631E+02    0.17755E+01
    0.24120E+01   -0.13135E+01    0.58199E+02    0.17649E+01
    0.24120E+01   -0.20825E+01    0.57521E+02    0.17598E+01
    0.24120E+01   -0.29450E+01    0.58316E+02    0.17658E+01
    0.24120E+01   -0.39130E+01    0.61066E+02    0.17858E+01
    0.24120E+01   -0.49990E+01    0.65019E+02    0.18130E+01
    0.24120E+01   -0.62170E+01    0.69462E+02    0.18417E+01
    0.24120E+01   -0.75835E+01    0.73744E+02    0.18677E+01
    0.24120E+01   -0.91170E+01    0.77479E+02    0.18892E+01
    0.24120E+01   -0.10837E+02    0.80514E+02    0.19059E+01
    0.24120E+01   -0.12766E+02    0.82842E+02    0.19183E+01
    0.24120E+01   -0.14930E+02    0.84541E+02    0.19271E+01
    0.24120E+01   -0.17359E+02    0.85711E+02    0.19330E+01
    0.24120E+01   -0.20000E+02    0.86462E+02    0.19368E+01
    0.36180E+01    0.00000E+00    0.59064E+02    0.17713E+01
    0.36180E+01   -0.62800E+00    0.63566E+02    0.18032E+01
    0.36180E+01   -0.13135E+01    0.62350E+02    0.17948E+01
    0.36180E+01   -0.20825E+01    0.59663E+02    0.17757E+01
    0.36180E+01   -0.29450E+01    0.58555E+02    0.17676E+01
    0.36180E+01   -0.39130E+01    0.60118E+02    0.17790E+01
    0.36180E+01   -0.49990E+01    0.63698E+02    0.18041E+01
    0.36180E+01   -0.62170E+01    0.68188E+02    0.18337E+01
    0.36180E+01   -0.75835E+01    0.72701E+02    0.18615E+01
    0.36180E+01   -0.91170E+01    0.76684E+02    0.18847E+01
    0.36180E+01   -0.10837E+02    0.79914E+02    0.19026E+01
    0.36180E+01   -0.12766E+02    0.82384E+02    0.19158E+01
    0.36180E+01   -0.14930E+02    0.84173E+02    0.19252E+01
    0.36180E+01   -0.17359E+02    0.85417E+02    0.19315E+01
    0.36180E+01   -0.20000E+02    0.86223E+02    0.19356E+01
    0.48240E+01    0.00000E+00    0.62888E+02    0.17986E+01
    0.48240E+01   -0.62800E+00    0.60288E+02    0.17802E+01
    0.48240E+01   -0.13135E+01    0.61277E+02    0.17873E+01
    0.48240E+01   -0.20825E+01    0.60788E+02    0.17838E+01
    0.48240E+01   -0.29450E+01    0.59732E+02    0.17762E+01
    0.48240E+01   -0.39130E+01    0.60547E+02    0.17821E+01
    0.48240E+01   -0.49990E+01    0.63561E+02    0.18032E+01
    0.48240E+01   -0.62170E+01    0.67844E+02    0.18315E+01
    0.48240E+01   -0.75835E+01    0.72336E+02    0.18594E+01
    0.48240E+01   -0.91170E+01    0.76350E+02    0.18828E+01
    0.48240E+01   -0.10837E+02    0.79592E+02    0.19009E+01
    0.48240E+01   -0.12766E+02    0.82064E+02    0.19142E+01
    0.48240E+01   -0.14930E+02    0.83863E+02    0.19236E+01
    0.48240E+01   -0.17359E+02    0.85106E+02    0.19300E+01
    0.48240E+01   -0.20000E+02    0.85930E+02    0.19341E+01
    0.60300E+01    0.00000E+00    0.60242E+02    0.17799E+01
    0.60300E+01   -0.62800E+00    0.59002E+02    0.17709E+01
    0.60300E+01   -0.13135E+01    0.61441E+02    0.17885E+01
    0.60300E+01   -0.20825E+01    0.62042E+02    0.17927E+01
    0.60300E+01   -0.29450E+01    0.61290E+02    0.17874E+01
    0.60300E+01   -0.39130E+01    0.61799E+02    0.17910E+01
    0.60300E+01   -0.49990E+01    0.64486E+02    0.18095E+01
    0.60300E+01   -0.62170E+01    0.68444E+02    0.18353E+01
    0.60300E+01   -0.75835E+01    0.72706E+02    0.18616E+01
    0.60300E+01   -0.91170E+01    0.76513E+02    0.18837E+01
    0.60300E+01   -0.10837E+02    0.79578E+02    0.19008E+01
    0.60300E+01   -0.12766E+02    0.81907E+02    0.19133E+01
    0.60300E+01   -0.14930E+02    0.83599E+02    0.19222E+01
    0.60300E+01   -0.17359E+02    0.84789E+02    0.19283E+01
    0.60300E+01   -0.20000E+02    0.85599E+02    0.19325E+01
    0.72360E+01    0.00000E+00    0.61351E+02    0.17878E+01
    0.72360E+01   -0.62800E+00    0.64333E+02    0.18084E+01
    0.72360E+01   -0.13135E+01    0.64659E+02    0.18106E+01
    0.72360E+01   -0.20825E+01    0.63572E+02    0.18033E+01
    0.72360E+01   -0.29450E+01    0.62790E+02    0.17979E+01
    0.72360E+01   -0.39130E+01    0.63343E+02    0.18017E+01
    0.72360E+01   -0.49990E+01    0.65974E+02    0.18194E+01
