    0.00000E+00    0.00000E+00    0.54089E+02    0.17331E+01
    0.00000E+00   -0.62800E+00    0.56770E+02    0.17541E+01
    0.00000E+00   -0.13135E+01    0.59693E+02    0.17759E+01
    0.00000E+00   -0.20825E+01    0.62498E+02    0.17959E+01
    0.00000E+00   -0.29450E+01    0.65190E+02    0.18142E+01
    0.00000E+00   -0.39130E+01    0.67855E+02    0.18316E+01
    0.00000E+00   -0.49990E+01    0.70390E+02    0.18475E+01
    0.00000E+00   -0.62170E+01    0.72762E+02    0.18619E+01
    0.00000E+00   -0.75835E+01    0.74927E+02    0.18746E+01
    0.00000E+00   -0.91170E+01    0.76753E+02    0.18851E+01
    0.00000E+00   -0.10837E+02    0.78318E+02    0.18939E+01
    0.00000E+00   -0.12766E+02    0.79636E+02    0.19011E+01
    0.00000E+00   -0.14930E+02    0.80701E+02    0.19069E+01
    0.00000E+00   -0.17359E+02    0.81576E+02    0.19116E+01
    0.00000E+00   -0.20000E+02    0.82288E+02    0.19153E+01
    0.12060E+01    0.00000E+00    0.51607E+02    0.17127E+01
    0.12060E+01   -0.62800E+00    0.53473E+02    0.17281E+01
    0.12060E+01   -0.13135E+01    0.56202E+02    0.17498E+01
    0.12060E+01   -0.20825E+01    0.59016E+02    0.17710E+01
    0.12060E+01   -0.29450E+01    0.61841E+02    0.17913E+01
    0.12060E+01   -0.39130E+01    0.64799E+02    0.18116E+01
    0.12060E+01   -0.49990E+01    0.67810E+02    0.18313E+01
    0.12060E+01   -0.62170E+01    0.70658E+02    0.18492E+01
    0.12060E+01   -0.75835E+01    0.73174E+02    0.18644E+01
    0.12060E+01   -0.91170E+01    0.75347E+02    0.18771E+01
    0.12060E+01   -0.10837E+02    0.77138E+02    0.18873E+01
    0.12060E+01   -0.12766E+02    0.78634E+02    0.18956E+01
    0.12060E+01   -0.14930E+02    0.79855E+02    0.19023E+01
    0.12060E+01   -0.17359E+02    0.80820E+02    0.19075E+01
    0.12060E+01   -0.20000E+02    0.81621E+02    0.19118E+01
    0.24120E+01    0.00000E+00    0.59648E+02    0.17756E+01
    0.24120E+01   -0.62800E+00    0.59221E+02    0.17725E+01
    0.24120E+01   -0.13135E+01    0.58344E+02    0.17660E+01
    0.24120E+01   -0.20825E+01    0.58748E+02    0.17690E+01
    0.24120E+01   -0.29450E+01    0.60257E+02    0.17800E+01
