    0.00000E+00    0.00000E+00    0.14507E+03    0.21616E+01
    0.00000E+00   -0.13900E+00    0.14254E+03    0.21539E+01
    0.00000E+00   -0.28100E+00    0.14091E+03    0.21489E+01
    0.00000E+00   -0.42700E+00    0.14023E+03    0.21468E+01
    0.00000E+00   -0.57750E+00    0.13985E+03    0.21457E+01
    0.00000E+00   -0.73200E+00    0.13932E+03    0.21440E+01
    0.00000E+00   -0.89050E+00    0.13853E+03    0.21415E+01
    0.00000E+00   -0.10535E+01    0.13754E+03    0.21384E+01
    0.00000E+00   -0.12205E+01    0.13650E+03    0.21351E+01
    0.00000E+00   -0.13925E+01    0.13550E+03    0.21319E+01
    0.00000E+00   -0.15695E+01    0.13463E+03    0.21292E+01
    0.00000E+00   -0.17510E+01    0.13393E+03    0.21269E+01
    0.00000E+00   -0.19375E+01    0.13340E+03    0.21252E+01
    0.00000E+00   -0.21295E+01    0.13304E+03    0.21240E+01
    0.00000E+00   -0.23270E+01    0.13283E+03    0.21233E+01
    0.00000E+00   -0.25295E+01    0.13277E+03    0.21231E+01
    0.00000E+00   -0.27375E+01    0.13281E+03    0.21232E+01
    0.00000E+00   -0.29515E+01    0.13296E+03    0.21237E+01
    0.00000E+00   -0.31715E+01    0.13320E+03    0.21245E+01
    0.00000E+00   -0.33975E+01    0.13350E+03    0.21255E+01
    0.00000E+00   -0.36295E+01    0.13387E+03    0.21267E+01
    0.00000E+00   -0.38680E+01    0.13429E+03    0.21280E+01
    0.00000E+00   -0.41135E+01    0.13475E+03    0.21295E+01
    0.00000E+00   -0.43655E+01    0.13525E+03    0.21311E+01
    0.00000E+00   -0.46245E+01    0.13578E+03    0.21328E+01
    0.00000E+00   -0.48910E+01    0.13633E+03    0.21346E+01
    0.00000E+00   -0.51645E+01    0.13691E+03    0.21364E+01
    0.00000E+00   -0.54455E+01    0.13749E+03    0.21383E+01
    0.00000E+00   -0.57340E+01    0.13810E+03    0.21402E+01
    0.00000E+00   -0.60305E+01    0.13870E+03    0.21421E+01
    0.00000E+00   -0.63360E+01    0.13931E+03    0.21440E+01
    0.00000E+00   -0.66495E+01    0.13992E+03    0.21459E+01
    0.00000E+00   -0.69715E+01    0.14053E+03    0.21478E+01
    0.00000E+00   -0.73025E+01    0.14113E+03    0.21496E+01
    0.00000E+00   -0.76425E+01    0.14172E+03    0.21514E+01
    0.00000E+00   -0.79925E+01    0.14230E+03    0.21532E+01
    0.00000E+00   -0.83520E+01    0.14286E+03    0.21549E+01
    0.00000E+00   -0.87210E+01    0.14341E+03    0.21566E+01
    0.00000E+00   -0.91005E+01    0.14394E+03    0.21582E+01
    0.00000E+00   -0.94905E+01    0.14445E+03    0.21597E+01
    0.00000E+00   -0.98910E+01    0.14495E+03    0.21612E+01
    0.00000E+00   -0.10303E+02    0.14542E+03    0.21626E+01
    0.00000E+00   -0.10727E+02    0.14587E+03    0.21640E+01
    0.00000E+00   -0.11161E+02    0.14631E+03    0.21653E+01
    0.00000E+00   -0.11608E+02    0.14673E+03    0.21665E+01
    0.00000E+00   -0.12067E+02    0.14713E+03    0.21677E+01
    0.00000E+00   -0.12539E+02    0.14751E+03    0.21688E+01
    0.00000E+00   -0.13024E+02    0.14788E+03    0.21699E+01
    0.00000E+00   -0.13522E+02    0.14823E+03    0.21709E+01
    0.00000E+00   -0.14035E+02    0.14856E+03    0.21719E+01
    0.00000E+00   -0.14561E+02    0.14888E+03    0.21728E+01
    0.00000E+00   -0.15102E+02    0.14918E+03    0.21737E+01
    0.00000E+00   -0.15658E+02    0.14946E+03    0.21745E+01
    0.00000E+00   -0.16230E+02    0.14974E+03    0.21753E+01
    0.00000E+00   -0.16817E+02    0.15000E+03    0.21761E+01
    0.00000E+00   -0.17420E+02    0.15024E+03    0.21768E+01
    0.00000E+00   -0.18040E+02    0.15048E+03    0.21775E+01
    0.00000E+00   -0.18677E+02    0.15071E+03    0.21781E+01
    0.00000E+00   -0.19332E+02    0.15093E+03    0.21788E+01
    0.00000E+00   -0.20000E+02    0.15114E+03    0.21794E+01
    0.10035E+01    0.00000E+00    0.14539E+03    0.21625E+01
    0.10035E+01   -0.13900E+00    0.14172E+03    0.21514E+01
    0.10035E+01   -0.28100E+00    0.13972E+03    0.21452E+01
    0.10035E+01   -0.42700E+00    0.13901E+03    0.21430E+01
    0.10035E+01   -0.57750E+00    0.13863E+03    0.21418E+01
    0.10035E+01   -0.73200E+00    0.13803E+03    0.21400E+01
    0.10035E+01   -0.89050E+00    0.13709E+03    0.21370E+01
    0.10035E+01   -0.10535E+01    0.13593E+03    0.21333E+01
    0.10035E+01   -0.12205E+01    0.13469E+03    0.21293E+01
    0.10035E+01   -0.13925E+01    0.13352E+03    0.21255E+01
    0.10035E+01   -0.15695E+01    0.13250E+03    0.21222E+01
    0.10035E+01   -0.17510E+01    0.13168E+03    0.21195E+01
    0.10035E+01   -0.19375E+01    0.13107E+03    0.21175E+01
    0.10035E+01   -0.21295E+01    0.13065E+03    0.21161E+01
    0.10035E+01   -0.23270E+01    0.13041E+03    0.21153E+01
    0.10035E+01   -0.25295E+01    0.13033E+03    0.21150E+01
    0.10035E+01   -0.27375E+01    0.13039E+03    0.21152E+01
    0.10035E+01   -0.29515E+01    0.13055E+03    0.21158E+01
    0.10035E+01   -0.31715E+01    0.13082E+03    0.21167E+01
    0.10035E+01   -0.33975E+01    0.13117E+03    0.21178E+01
    0.10035E+01   -0.36295E+01    0.13159E+03    0.21192E+01
    0.10035E+01   -0.38680E+01    0.13206E+03    0.21208E+01
    0.10035E+01   -0.41135E+01    0.13259E+03    0.21225E+01
    0.10035E+01   -0.43655E+01    0.13316E+03    0.21244E+01
    0.10035E+01   -0.46245E+01    0.13376E+03    0.21263E+01
    0.10035E+01   -0.48910E+01    0.13439E+03    0.21284E+01
    0.10035E+01   -0.51645E+01    0.13504E+03    0.21305E+01
    0.10035E+01   -0.54455E+01    0.13571E+03    0.21326E+01
    0.10035E+01   -0.57340E+01    0.13639E+03    0.21348E+01
    0.10035E+01   -0.60305E+01    0.13708E+03    0.21370E+01
    0.10035E+01   -0.63360E+01    0.13778E+03    0.21392E+01
    0.10035E+01   -0.66495E+01    0.13847E+03    0.21414E+01
